index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
320,2458791.983669,ZTF_r,,,,,ztf
321,2458792.0248611,ZTF_g,,,,,ztf
322,2458797.0335532,ZTF_r,21.533856752608926,22.363856699450995,21.069000454041017,,ztf
323,2458797.0467708,ZTF_g,22.36235974872938,25.874073468560216,21.631378125874633,,ztf
324,2458798.8354282,ZTF_r,19.42574604523637,19.776540830009807,19.161039250672758,,ztf
325,2458798.8358796,ZTF_r,21.82434768216787,,20.511911052342782,,ztf
326,2458798.836331,ZTF_r,22.381854234527772,,20.7464047546734,,ztf
327,2458798.8367824,ZTF_r,,,21.685309770327958,,ztf
328,2458798.8372338,ZTF_r,,,21.38884085677499,,ztf
329,2458798.8376852,ZTF_r,,,23.210559901016733,,ztf
330,2458798.8381366,ZTF_r,21.849461746053116,,20.81731184679841,,ztf
331,2458798.838588,ZTF_r,21.86288282491953,,20.86213992809195,,ztf
332,2458798.8390394,ZTF_r,,,,,ztf
333,2458798.8394907,ZTF_r,,,,,ztf
334,2458798.8399421,ZTF_r,,,22.115867901436093,,ztf
335,2458798.8403935,ZTF_r,,,,,ztf
336,2458798.8408449,ZTF_r,21.192921721845952,22.703117604790574,20.5846076671401,,ztf
337,2458798.8412963,ZTF_r,20.349536010287324,20.85705420992001,20.00504605979534,,ztf
338,2458798.8417477,ZTF_r,24.11682523679664,,21.288479175516162,,ztf
339,2458798.8421991,ZTF_r,,,23.541752792261327,,ztf
340,2458798.8426505,ZTF_r,,,22.12988526922816,,ztf
341,2458798.8431019,ZTF_r,,,21.578353441913514,,ztf
342,2458798.8435532,ZTF_r,23.189216784211713,,21.288470638870706,,ztf
343,2458798.8440046,ZTF_r,,,21.839928826151947,,ztf
344,2458798.844456,ZTF_r,,,,,ztf
345,2458798.8449074,ZTF_r,23.46752028629473,,21.320425816450935,,ztf
346,2458798.8453588,ZTF_r,,,,,ztf
347,2458798.8458102,ZTF_r,,,22.116920680817348,,ztf
348,2458798.8462616,ZTF_r,21.834977458601067,,20.93579247203722,,ztf
349,2458798.846713,ZTF_r,,,21.98957982028669,,ztf
350,2458798.8471644,ZTF_r,,,,,ztf
351,2458798.8476157,ZTF_r,,,23.29240448532672,,ztf
352,2458798.8480787,ZTF_r,23.442380398863985,,21.45230526935579,,ztf
353,2458798.8485301,ZTF_r,21.754150637686003,,20.91802955395792,,ztf
354,2458798.8489815,ZTF_r,,,,,ztf
355,2458798.8494329,ZTF_r,,,,,ztf
356,2458798.8498843,ZTF_r,,,,,ztf
357,2458798.8503356,ZTF_r,,,,,ztf
358,2458798.8512384,ZTF_r,21.159658029736285,,20.39567249780879,,ztf
359,2458798.8516898,ZTF_r,,,,,ztf
360,2458798.8521412,ZTF_r,,,,,ztf
361,2458798.8525926,ZTF_r,24.634105082741968,,21.438466656414676,,ztf
362,2458798.853044,ZTF_r,21.415691633916545,,20.624766225286915,,ztf
363,2458798.8535069,ZTF_r,22.281019541254334,,20.923381097676316,,ztf
364,2458798.8539583,ZTF_r,22.161670905564726,,20.998846559102116,,ztf
365,2458798.8544097,ZTF_r,,,,,ztf
366,2458798.8548611,ZTF_r,21.108931753008804,22.29321944405731,20.556021011964614,,ztf
367,2458798.8553125,ZTF_r,,,21.560095887337646,,ztf
368,2458798.8557639,ZTF_r,,,21.79534446762907,,ztf
369,2458798.8562037,ZTF_r,,,,,ztf
370,2458798.8566551,ZTF_r,21.485214493693125,25.98955029594803,20.74124309212698,,ztf
371,2458798.8571181,ZTF_r,23.06986466576641,,21.375978344744166,,ztf
372,2458798.8575694,ZTF_r,21.18087994028783,22.23544785411263,20.65614997984933,,ztf
373,2458798.8580208,ZTF_r,,,,,ztf
374,2458798.8584722,ZTF_r,21.689339115394986,,20.8540464681914,,ztf
375,2458798.8589236,ZTF_r,21.479229864325358,24.04329324959335,20.779076578432356,,ztf
376,2458798.859375,ZTF_r,,,21.773749952296072,,ztf
377,2458798.8598264,ZTF_r,21.404244563095208,23.37750785510101,20.743641117898672,,ztf
378,2458798.8602778,ZTF_r,21.652963086395,,20.823063707570988,,ztf
379,2458798.8607292,ZTF_r,22.36719760564979,,21.068405643782256,,ztf
380,2458798.8611806,ZTF_r,20.502246441258865,21.04039575135236,20.144063253406703,,ztf
381,2458798.8616319,ZTF_r,,,,,ztf
382,2458798.8620949,ZTF_r,,,21.969521911164314,,ztf
383,2458798.8625347,ZTF_r,,,23.608602282965087,,ztf
384,2458798.8629977,ZTF_r,,,,,ztf
385,2458798.8648032,ZTF_r,20.807415795108064,22.239711146680772,20.210639332402522,,ztf
386,2458798.8652546,ZTF_r,21.341483795754367,,20.435911471251575,,ztf
387,2458798.865706,ZTF_r,19.70128717299139,20.103783701561206,19.408309532408285,,ztf
388,2458798.8860185,ZTF_r,,,20.754074906186407,,ztf
389,2458798.8864699,ZTF_r,,,,,ztf
390,2458798.8869213,ZTF_r,,,,,ztf
391,2458798.8873727,ZTF_r,20.183767863110404,,19.316588851707618,,ztf
392,2458798.8882755,ZTF_r,,,21.780416631813722,,ztf
393,2458798.8887269,ZTF_r,,,22.14481818394948,,ztf
394,2458798.8891782,ZTF_r,20.95657696759101,22.261270416247132,20.38089704299639,,ztf
395,2458798.8896296,ZTF_r,,,,,ztf
396,2458798.890081,ZTF_r,,,,,ztf
397,2458798.8905324,ZTF_r,,,,,ztf
398,2458798.8909838,ZTF_r,,,,,ztf
399,2458798.8914352,ZTF_r,,,,,ztf
400,2458798.8918866,ZTF_r,,,,,ztf
401,2458798.892338,ZTF_r,,,,,ztf
402,2458798.8927894,ZTF_r,,,,,ztf
403,2458798.8932407,ZTF_r,,,,,ztf
404,2458798.8936921,ZTF_r,,,,,ztf
405,2458798.8941435,ZTF_r,,,,,ztf
406,2458798.8945949,ZTF_r,,,21.0033228367668,,ztf
407,2458798.8950463,ZTF_r,,,,,ztf
