index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
195,2459171.7660185,ZTF_g,21.72935594012607,22.205273188764007,21.399595044932404,,ztf
196,2459172.7355671,ZTF_g,21.00154421738467,21.231647409669467,20.811782137680844,,ztf
197,2459077.075418,o,-23.456,,,6.417,atlas
198,2459077.080088,o,22.124,,,1.923,atlas
199,2459077.087024,o,20.771,,,0.559,atlas
200,2459077.106931,o,-20.741,,,0.453,atlas
201,2459079.0570569998,c,-20.914,,,0.594,atlas
202,2459079.060258,c,21.579,,,1.317,atlas
203,2459079.066229,c,-22.708,,,2.81,atlas
204,2459079.076368,c,22.144,,,1.722,atlas
205,2459081.045868,o,-21.076,,,0.859,atlas
206,2459081.05281,o,22.605,,,2.759,atlas
207,2459081.06067,o,-20.758,,,0.48,atlas
208,2459081.065281,o,-20.706,,,0.545,atlas
209,2459083.047802,c,20.975,,,0.683,atlas
210,2459083.052021,c,-20.687,,,0.578,atlas
211,2459083.05477,c,22.455,,,3.071,atlas
212,2459083.059803,c,-21.22,,,0.943,atlas
213,2459085.045755,o,-22.009,,,1.597,atlas
214,2459085.049403,o,20.936,,,0.528,atlas
215,2459085.057315,o,20.768,,,0.466,atlas
216,2459085.067937,o,22.208,,,1.904,atlas
217,2459087.065469,c,21.684,,,1.439,atlas
218,2459087.067298,c,-22.485,,,3.074,atlas
219,2459087.070064,c,22.786,,,3.905,atlas
220,2459087.079306,c,-20.858,,,0.718,atlas
221,2459089.078349,o,19.199,,,0.165,atlas
222,2459089.08844,o,19.236,,,0.116,atlas
223,2459089.091679,o,18.929,,,0.113,atlas
224,2459089.104595,o,19.067,,,0.128,atlas
225,2459091.065827,o,19.783,,,0.265,atlas
226,2459091.067654,o,20.085,,,0.329,atlas
227,2459091.070857,o,19.508,,,0.195,atlas
228,2459091.08087,o,19.421,,,0.168,atlas
229,2459092.98423,o,19.112,,,0.291,atlas
230,2459092.99023,o,18.816,,,0.191,atlas
231,2459093.055428,o,18.944,,,0.159,atlas
232,2459093.058234,o,19.566,,,0.307,atlas
233,2459094.961536,o,18.525,,,0.193,atlas
234,2459094.964314,o,18.615,,,0.202,atlas
235,2459094.968914,o,18.907,,,0.252,atlas
236,2459094.974416,o,18.63,,,0.219,atlas
237,2459103.036878,o,17.969,,,0.065,atlas
238,2459103.039623,o,18.056,,,0.058,atlas
239,2459103.051946,o,17.943,,,0.064,atlas
240,2459103.054721,o,18.082,,,0.068,atlas
241,2459104.953346,o,17.955,,,0.053,atlas
242,2459104.988859,o,17.905,,,0.048,atlas
243,2459104.994496,o,17.91,,,0.047,atlas
244,2459105.000496,o,17.949,,,0.04,atlas
245,2459107.015827,c,18.342,,,0.062,atlas
246,2459107.018113,c,18.47,,,0.07,atlas
247,2459107.020865,c,18.356,,,0.064,atlas
248,2459107.025926,c,18.338,,,0.051,atlas
249,2459108.986541,o,17.966,,,0.05,atlas
250,2459108.988388,o,17.927,,,0.046,atlas
251,2459108.991155,o,17.99,,,0.05,atlas
252,2459109.000382,o,17.901,,,0.05,atlas
253,2459110.983674,c,18.612,,,0.079,atlas
254,2459110.986877,c,18.681,,,0.086,atlas
255,2459110.989621,c,18.578,,,0.067,atlas
256,2459110.998689,c,18.581,,,0.072,atlas
257,2459112.982158,o,18.257,,,0.059,atlas
258,2459112.983999,o,18.337,,,0.074,atlas
259,2459112.989833,o,18.313,,,0.071,atlas
260,2459112.998143,o,18.238,,,0.072,atlas
261,2459114.977612,c,19.0,,,0.132,atlas
262,2459114.991481,c,18.932,,,0.103,atlas
263,2459114.995189,c,18.823,,,0.099,atlas
264,2459115.002703,c,18.795,,,0.108,atlas
265,2459120.969014,o,19.211,,,0.209,atlas
266,2459120.974191,o,18.886,,,0.14,atlas
267,2459120.977877,o,18.605,,,0.133,atlas
268,2459120.983249,o,18.991,,,0.23,atlas
269,2459131.004409,o,19.242,,,0.172,atlas
270,2459131.007722,o,19.706,,,0.3,atlas
271,2459131.039974,o,19.416,,,0.2,atlas
272,2459131.0464,o,19.144,,,0.177,atlas
273,2459132.928138,o,19.168,,,0.14,atlas
274,2459132.939538,o,18.953,,,0.145,atlas
275,2459132.95668,o,19.205,,,0.217,atlas
276,2459132.960493,o,19.093,,,0.131,atlas
277,2459135.064385,o,19.544,,,0.172,atlas
278,2459135.067594,o,19.27,,,0.192,atlas
279,2459135.074965,o,19.214,,,0.19,atlas
280,2459135.091584,o,19.002,,,0.237,atlas
281,2459137.004209,o,19.196,,,0.155,atlas
282,2459137.008814,o,19.309,,,0.138,atlas
283,2459137.014364,o,19.365,,,0.152,atlas
284,2459137.049029,o,19.601,,,0.255,atlas
